Actor,NomalIndex,SlowIndex,NoplayIndex,FarmerIndex,MerchantIndex,HardIndex,Group
407336,-1.009621517,-3.437137685,1.388120621,1.776482986,-0.256962433,1.25072938,2
407342,2.203013407,1.996831671,-0.007834718,-0.42110579,-0.994539244,-0.383019846,2
407351,-0.569310751,-2.413206765,1.2846414,-0.300438542,0.450630864,-0.905770252,2
407387,-1.659877635,-2.623605795,1.119619363,-0.390223989,0.609615915,-1.225682074,2
407437,2.409101253,0.424263101,0.235611248,-0.269601561,-0.400928595,-0.385390255,2
407501,2.465010752,-0.40320664,-0.294629387,-0.089212957,-0.525120475,-0.167880388,2
407502,-1.523915045,-2.958690906,0.897182891,0.910881512,0.612915711,0.396740416,2
407558,2.008271173,1.264325519,0.333336181,-0.241961876,-0.441844541,-0.385497735,2
407603,3.292327436,0.061215012,-0.829647374,0.521767531,-0.919576861,-0.689243188,2
407614,0.660525844,2.792308421,0.665634649,-0.618152768,0.272367156,0.061025013,2
407626,-1.096085864,-2.514920317,0.94272667,-0.543842919,0.464370581,-1.221117716,2
407702,-1.466423936,-2.74712867,0.928105569,-0.444691665,0.903361774,-1.079238019,2
407704,-1.311112619,-2.791695352,0.891565852,-0.335136809,0.913249243,-1.018437411,2
407706,-1.108062662,-3.05627444,0.379044846,-0.429476032,1.184404623,-0.858844657,2
407722,-1.88005693,-2.92076656,1.207166886,2.238870399,1.064022987,0.231505792,2
407766,-1.218009211,-2.456688294,1.422121938,-0.514665643,0.743563007,-1.118950354,2
407770,-1.075218633,-2.500222273,1.464216459,-0.563075349,0.926653053,-0.977509337,2
407862,3.332065234,0.192311146,-0.456137675,-0.240979797,0.286201892,-0.374451421,2
407884,1.686802033,1.56022301,0.492318164,-0.99566977,1.723120553,0.570182364,2
407966,0.966004625,2.016654093,0.917367643,-0.91403576,0.981587285,0.189213336,2
407974,-0.899632422,-2.109948744,1.121622309,-0.606597737,0.541936737,-1.206285522,2
408102,-1.240352812,-2.883984076,0.711302929,-0.425018597,0.812785471,-0.892787541,2
408491,-0.589794335,-2.513995117,0.856757618,-0.424308483,0.474261892,-1.087655152,2
408527,1.429405198,-1.621226313,0.692315953,0.069431376,0.216157281,-0.312195546,2
408648,-1.47914232,-2.486950946,0.447118217,-0.515096523,1.677969161,-0.473032942,2
408676,0.87477093,2.442959521,0.876383648,-0.730285158,0.340366467,-0.078416115,2
408681,-1.66338794,-2.279686457,0.750078952,-0.392372443,0.895947037,-0.928868544,2
408828,1.937203269,0.774576359,0.486825708,-0.310720928,-0.533830816,-0.505972176,2
409007,1.042861442,-2.201475736,0.872128799,-0.373907187,-0.401294111,-1.070201622,2
409039,-0.499158925,-2.427764007,1.26621555,-0.300162621,0.439748034,-0.885901336,2
409078,-0.796709615,0.570787617,0.455195963,-0.047855674,0.013217879,-0.388022196,2
409103,1.508945295,1.82612083,0.979136489,-1.515056571,2.596897231,1.154553226,2
409293,-1.011457087,-3.040363089,1.030125286,0.08053432,0.580261457,0.318886849,2
409294,-0.001652014,-3.626135883,0.392706048,-0.71657919,-0.858494291,-0.204608275,2
409295,-0.5946366,-3.188222238,0.703902425,-0.665457894,0.325080288,-0.228291486,2
409425,1.853988653,1.573637484,0.576633258,-0.699297826,-0.404956441,-0.045032924,2
409444,2.757772555,0.785836976,-0.0611067,-0.379076907,-0.0636586,-0.104447066,2
409474,2.266752971,1.607431669,0.16006163,-0.314005197,-1.088735475,-0.417390093,2
409665,2.779865919,-0.307307677,-0.750000831,0.272117883,-0.769331474,-0.811743793,2
409795,6.601130995,-3.140107862,-3.243325051,2.012891119,-1.42168207,-1.533367338,2
409822,1.57947081,-0.427931162,0.706985831,-0.575504541,-0.248876119,-0.292501654,2
409827,1.8190527,-0.290603368,0.686054533,-0.549533903,-0.432736883,-0.328762293,2
409835,2.733769658,-0.717319003,-0.075141724,-0.074642268,-0.836889556,-0.685530941,2
409851,-0.036582258,-3.749680421,0.299158159,-0.79635412,-1.03256819,0.132131952,2
409864,-0.138375583,1.061602855,0.242834529,0.759311966,-0.462239391,1.188150415,2
409932,0.01655127,1.113978063,0.353324824,0.714280201,-0.586806642,1.069549939,2
409933,-0.031585755,0.904917229,0.274517112,0.443824989,-0.594925831,0.98548655,2
409993,0.875440158,2.116947379,1.026466251,-0.576608911,0.007713109,-0.211964763,2
410015,1.931852057,0.650075775,0.788364789,-0.541451553,-0.948134334,-0.280132064,2
410102,0.229570767,-1.352629527,1.276215183,0.820307337,0.451470093,-0.210607782,2
410150,1.351954301,1.632016442,0.870719951,-0.525170158,-0.384468853,-0.322158992,2
410152,-1.322974553,-2.466204835,0.487838232,-0.76846081,1.110626571,-0.998666209,2
410161,-1.325896113,-1.948808112,0.476732056,-0.479477781,0.86554647,-0.852937015,2
410166,-1.226251466,-2.454484781,0.818400016,-0.531304597,1.051868918,-0.941318614,2
410180,-1.629049192,-2.438186504,0.460684009,-0.882241246,0.79944752,-1.230825259,2
410186,-1.110495056,-2.33076773,1.093078949,-0.513954647,0.90457842,-0.999863524,2
410193,-1.43456121,-2.320863348,0.783280044,-0.606665697,0.7740361,-1.101157558,2
410200,-1.459038859,-2.406335361,0.729119716,-0.648168321,0.838116596,-1.102477246,2
410206,-1.286866175,-2.33582849,1.093606151,-0.461650488,0.782546928,-1.044584025,2
410244,11.43628085,-6.182410356,-7.853762394,4.481351488,-0.581641045,-1.813428364,2
410367,1.434742895,2.306101948,0.588106695,-0.594782645,-0.377686063,-0.132406582,2
410506,-0.857604922,-2.445959572,1.286522529,1.30287446,0.564798353,0.003288445,2
410514,-0.712855523,-2.182754511,1.577561696,-0.516702225,0.408548866,-1.146354729,2
410526,-1.674039514,-2.377775342,1.64574168,3.213959222,0.65324632,0.773086037,2
410540,-1.092922209,-2.311483706,1.618485543,1.341615934,0.399257244,-0.231750614,2
410647,1.418079266,1.40541354,0.954504608,-0.779501248,0.002662882,-0.256583349,2
410715,0.096163054,-0.257745055,0.812047419,0.253446498,-0.411181392,0.375895209,2
410720,0.069699017,0.435230546,0.625868747,0.550387778,-0.357709549,0.737470216,2
410722,-0.0256657,-0.761838404,0.831043181,1.094594773,-0.05435666,0.454197775,2
410724,0.025122403,-0.278000554,0.809183912,0.395305742,-0.464481048,0.458342206,2
410727,0.93358802,2.022381379,1.091381334,-0.643374496,0.169129401,-0.244756773,2
410731,-0.357635677,-1.191762169,0.962487134,1.461053434,0.11716853,0.416976138,2
411207,2.43866272,0.657323725,0.000755387,-0.010765509,-0.508098771,-0.596538971,2
411224,0.913039121,2.263397433,0.988753544,-0.643575741,0.168787574,-0.176281928,2
411255,-0.216128292,-1.426534712,1.369636984,0.381426893,-0.051834025,0.155629318,2
411256,-0.552314501,-0.829914522,1.321853057,0.430979146,0.146207638,-0.082796275,2
411306,1.494900548,1.86321352,0.403882776,-0.83283578,1.581547619,0.473549283,2
411515,1.303950859,1.104944597,0.655360962,0.118194189,-0.732209868,-0.043840982,2
411575,1.938508932,0.589153927,1.013814975,-0.655462913,-0.619545104,-0.599342197,2
411621,1.06207342,1.441783585,1.224332307,-0.833754763,0.52188385,-0.26665274,2
411695,1.912668109,1.772793017,0.534193038,-1.155303129,1.734299686,0.918924411,2
411717,1.430885963,1.79857714,0.775392493,-0.506163676,-0.52653961,-0.268502231,2
411755,0.036784524,1.107407104,0.31441976,0.62397128,-0.583098005,1.105614229,2
411817,3.641355168,-0.927970627,-1.281980647,0.498119317,-0.717832397,-0.312028421,2
411907,2.214277106,1.021375787,0.442822547,-0.357859984,-0.695115528,-0.44402168,2
412019,1.337497046,2.045974138,0.809446372,-0.671796894,-0.173095911,-0.13960851,2
412043,1.75419616,1.352542747,0.694895948,-0.31708621,-0.643011727,-0.597072689,2
412100,3.648560659,-1.992180498,-0.727659083,1.140147776,0.826369534,-0.093863552,2
412101,0.931217005,1.774470595,1.101657728,-0.596767471,0.184920752,-0.311759322,2
412189,-1.499764363,-2.487683429,1.204550399,-0.413451493,0.57050689,-1.229291891,2
412193,-0.704059967,-0.10218179,0.851175803,-0.207311344,0.024031409,-0.696359769,2
412198,-0.692624026,-0.088099943,0.881039103,-0.174607478,0.006108066,-0.693316069,2
412200,2.015795222,1.370090579,0.739211632,-0.898602364,-0.537297183,-0.132809364,2
412207,-1.390172631,-0.814845098,1.165174809,2.024423928,0.250153547,0.260699535,2
412219,-1.208177393,-1.774197564,0.945698968,-0.320230007,0.146103906,-0.933767086,2
412268,-2.011569798,-3.304741418,1.697225974,1.007562629,-0.57926577,1.747949311,2
412270,-1.962708309,-3.29126561,1.739531409,0.976178551,-0.574561331,1.708683509,2
412333,2.661414874,-0.85707398,0.410695153,-0.372455915,-0.08661871,-0.631186227,2
412335,-0.393606401,-0.621810414,1.239249024,-0.396426627,0.330313476,-0.791544818,2
412353,-0.399289086,-0.606274981,1.18890328,-0.432663633,0.332323529,-0.801193869,2
412388,1.798066896,-3.730041366,-1.087423311,-2.748740776,-4.919242107,4.905981806,2
412403,1.140425805,1.676711284,1.159338195,-0.945204892,0.991721919,0.15327169,2
412432,0.208381055,-2.696419311,-0.390968777,-0.555086877,-1.113880943,-1.4017245,2
412680,2.004041363,1.26679603,0.405184731,-0.571462935,-0.139155345,0.100672412,2
412828,-1.450466618,-2.461107011,0.908992879,-0.550817286,0.68920689,-1.197844427,2
412837,-1.38954944,-2.453253363,1.038400836,-0.48554245,0.684364737,-1.17908895,2
413047,-1.030534461,-2.416248185,1.195198884,-0.505557618,1.039495483,-0.925281764,2
413048,-1.03424466,-2.4602264,1.239578818,-0.546743439,1.086907933,-0.91395223,2
413157,0.71967742,0.514269124,0.619790552,-0.391223487,-0.809732393,-0.270710522,2
413197,3.445706593,-0.567079889,-1.168159205,0.304439301,-1.501074523,-0.235313517,2
413243,2.400139851,1.813998554,0.034707857,-0.473646473,-1.210025573,-0.078759707,2
413319,-0.039659119,-0.171386181,0.753029886,1.708486354,-0.598211002,0.090216422,2
413533,0.962887152,2.221266619,0.96065955,-0.839443931,0.545699496,-0.066624294,2
413939,-1.727482634,-2.625707176,1.029847286,-0.392635885,0.609280464,-1.224231243,2
414068,10.76598706,-6.090032086,-7.272715859,4.199113079,-1.094328511,-1.418597855,2
414165,-2.305099794,-3.013438753,0.980048909,2.279040537,1.712411105,0.755489576,2
414329,4.639651966,-1.606188861,-1.726128937,1.072997337,-0.415089535,-0.719132184,2
414359,1.173644217,1.008125388,1.176871998,-0.591450912,-0.008691487,-0.413695954,2
414362,2.221659829,-0.169047799,0.553631723,-0.552877383,-0.483516727,-0.471182074,2
414552,2.082524467,1.171625146,0.397277287,-0.231402665,-0.606284865,-0.608800022,2
414589,2.741785232,-0.049145839,-0.216161683,-0.307400647,0.131582734,0.322233295,2
414617,7.575809429,-3.525775288,-4.866562263,2.343853927,-1.384842516,-0.682037337,2
414623,2.68184363,-0.226536845,0.554875484,-1.027544914,0.924180821,0.733812731,2
414796,0.473331485,1.9536574,0.784784949,-0.431303045,0.057804327,-0.213178451,2
414936,2.050871384,1.079790363,0.572436188,-0.440151111,-0.796559003,-0.498462049,2
414982,2.570064455,1.107083112,0.002706676,-0.402098725,-0.454042419,-0.103643337,2
415229,1.54841907,0.804629054,0.843465861,-0.755952662,0.627406715,-0.194805393,2
415235,1.124334369,1.781542906,1.088654412,-1.084411671,1.158075295,0.131298904,2
415293,3.000389141,-0.289660738,-0.367989436,-0.974051383,3.340993188,1.317481402,2
415367,2.010464712,-1.659266686,0.735928863,-1.198803244,2.632192511,1.24423756,2
415368,-0.535887718,-1.937610667,1.02854197,-0.535219873,0.293893593,-1.054597735,2
415446,1.258965133,1.827264907,0.736724839,-0.618151872,-0.187025656,-0.085255909,2
415464,-0.947038926,-2.422475214,1.287079853,-0.305642764,1.193813412,-0.728574785,2
415471,5.331994258,-4.260275016,-2.984153906,3.055984647,-0.847746696,-0.749077525,2
415476,-1.114880561,-2.439174396,1.304566482,-0.251117211,1.035876905,-0.811518784,2
415480,-0.049140585,-5.008389801,0.652018348,-3.734862743,-2.340764009,4.790648257,2
415483,-0.306677147,-3.061031558,0.580627362,-1.244291853,-0.311286076,-0.301304173,2
415541,1.902732203,1.341256186,0.644478117,-0.837397743,0.632023282,0.349745625,2
415546,1.594325159,0.781081342,0.795741836,-0.750983574,0.693337557,-0.156825123,2
415604,0.960448343,2.000978016,1.047655235,-0.852737142,0.533661973,-0.168365624,2
415689,2.974995225,-0.134023417,0.20197637,-0.224619973,-0.814828187,-0.803249188,2
415692,4.256149335,-1.561695636,-1.357896124,0.915405628,-0.274555541,-0.914760092,2
415729,-0.787431865,1.345050332,0.674508482,0.889418956,0.025890923,0.286814903,2
415785,-0.862845182,-1.837210925,1.193919845,-0.376498195,0.665266553,-0.951396079,2
415812,-0.927891981,-1.839781374,1.085828872,-0.390357844,0.688058105,-0.936752358,2
415828,-0.792570141,-1.836164692,1.175971584,-0.339074514,0.744509363,-0.887681742,2
415842,-0.928513137,-1.979840665,1.184866727,0.559994879,0.597844238,-0.297445514,2
415845,3.590868423,-0.052683329,-0.412135092,-0.018971133,-0.69787637,-0.668833737,2
415850,-0.632985554,-1.948255753,1.073396749,-0.358054469,0.69932781,-0.840610421,2
415881,2.726420252,-0.225391743,-0.617566395,0.644910016,-1.374917156,-0.0958987,2
415918,-0.075382738,-3.231354175,0.938645018,-1.641744995,-0.44550161,1.635223889,2
415919,0.729034481,0.5088548,0.400344166,-0.138981623,-0.073895036,0.013802259,2
415921,-0.004589751,-3.280840999,1.207198859,-1.642061989,-1.671783914,1.198868063,2
415923,-0.196014716,-3.470600434,1.049666148,-1.832470403,-2.078139247,1.562229237,2
415926,-0.162065048,-3.491787374,0.995786262,-1.813757366,-1.95638492,1.553067315,2
415928,-0.23469263,-3.471308387,1.027403769,-1.824692304,-2.07619812,1.604284723,2
415929,-0.027008145,-3.309990852,1.177841845,-1.781546458,-1.89795086,1.369413653,2
415951,-2.805214677,0.503213648,-2.846768425,-0.834225664,0.112390703,-0.588016464,2
415955,-2.732810671,0.492314721,-2.687462963,-0.755562662,0.070619427,-0.568187384,2
415958,-3.068566252,0.362772302,-3.076138269,-0.752083305,0.141769725,-0.550348404,2
415960,-2.632475435,0.493037843,-2.790845884,-0.801496558,0.071590995,-0.552264985,2
415962,1.096103065,1.265761275,0.5540447,-0.248329443,-0.04911843,-0.284315751,2
415980,-0.733261877,-1.945641529,0.881260745,-0.374026879,1.06288842,-0.730830515,2
415982,2.581608597,0.304653891,-0.858733805,0.367137326,-0.45395079,-0.189162539,2
416001,-0.846738388,-1.821052643,1.202692511,-0.35122186,0.674252032,-0.928325312,2
416019,-0.922971351,-1.949207501,1.098179321,-0.366098672,0.792992691,-0.887000816,2
416032,2.172133737,0.659523769,0.556320734,-0.537583034,-0.558681806,-0.435510361,2
416109,2.521025762,1.039616231,0.011619121,-0.267835841,-0.837025443,-0.268811686,2
416244,2.47338101,1.037996617,0.016564639,-0.24904642,-1.15514736,-0.424116827,2
416357,-1.292669007,-3.956780366,1.20988392,-1.868854371,-1.081659963,1.943835703,2
416377,-1.275871555,-3.906085494,1.321117337,-1.865326275,-1.436940442,1.785555992,2
416419,-0.33985972,-2.078227919,1.028807868,-0.305540424,0.353394596,-0.915329361,2
416499,-0.432603408,-2.176206772,0.854018019,-0.279131329,0.422605077,-0.874259444,2
416507,-0.716041038,-2.332968725,1.417902813,0.788225945,0.142824031,-0.474243872,2
416523,-0.328746677,-2.187622558,0.838618344,-0.304328778,0.23422301,-0.917137676,2
416529,-0.345414332,-2.118940288,0.971938776,-0.306748951,0.393634626,-0.902684166,2
416536,-0.743477622,-2.107426512,0.612818665,-0.422480757,0.501861576,-0.961380822,2
416545,-0.495045462,-2.111465993,0.864338398,-0.328684664,0.396913602,-0.927750446,2
416552,-0.043234394,-2.45812901,0.189022393,-0.287288596,0.955102063,-0.518849374,2
416558,-0.656667792,-2.320683408,0.21433664,-0.320941132,1.069651829,-0.634829447,2
416602,2.305103368,1.357337729,0.283646714,-0.326428774,-0.950982836,-0.427225945,2
416672,2.390257523,0.877658395,-0.092821018,-0.038961597,-1.600506249,-0.671831054,2
416711,1.665436121,2.085568751,0.615768783,-0.697475213,-0.464521797,-0.02951701,2
416886,1.055978639,1.836489532,0.516084019,-0.50041551,0.389881327,0.032351355,2
416955,-0.144214001,-1.293597989,-0.208612826,-0.016064811,-0.764776274,-1.115840093,2
416959,0.589522703,1.748610844,0.305548363,-0.34286852,-0.458795,-0.091970127,2
416968,-0.367355624,-2.167823679,0.89624768,-0.289956305,0.214524392,-0.929175028,2
416981,4.186871688,-1.274904847,-1.119527416,0.650476337,-0.826853923,-1.007745915,2
416992,-1.186631048,-2.57941352,1.273670495,-0.492155204,0.953494481,-1.026602681,2
416994,-1.284547374,-2.511176292,1.408545666,-0.497135843,0.78711648,-1.101086553,2
417000,-1.313910845,-2.5155941,1.377478436,-0.506498015,0.760868906,-1.126832909,2
417001,-1.325756626,-2.509645246,1.37572817,-0.489758797,0.728276519,-1.143673863,2
417025,5.086339133,-1.873963113,-2.746956243,1.713471961,-1.196995805,-1.028004491,2
417034,0.909707919,2.381064652,0.933527341,-0.640630512,0.157216767,-0.131728931,2
417397,1.585329743,2.029690807,0.426214548,-0.590168105,0.28680883,0.071207432,2
417410,2.899845341,-0.34725759,-0.321205594,-0.886071709,2.948309428,1.099895735,2
417486,2.041941714,0.91353644,0.861578416,-1.575206438,2.604146974,1.000808529,2
417501,0.976846904,1.97117731,0.886373086,-0.780507439,-0.353412415,0.286694194,2
417531,-0.425734186,-0.270259917,0.916504637,-0.400932291,0.60076245,-0.406722673,2
417541,1.27585964,2.399672378,0.532756711,-0.685411658,-0.423723881,0.078301866,2
417542,0.534448691,0.809425948,0.660345255,-0.251429276,-0.552611459,-0.256895546,2
417550,4.866845186,-0.833756757,-1.65706847,1.162916679,-1.719552076,-1.121501745,2
417571,-0.988217837,-1.728098905,1.168747944,-0.389532536,0.715124531,-0.832873455,2
417592,-0.206608151,-2.263938745,1.404987225,-0.557846058,0.204404224,-1.006268836,2
417595,4.395685204,-0.72161952,-1.992024822,1.29766351,-1.117882477,-0.97244836,2
417597,2.087344018,0.763115236,-0.402591946,-0.059783695,-1.397248468,-0.236662762,2
417601,-1.465970355,-2.618140559,0.63244649,-1.011755442,1.201850408,-1.032855692,2
417615,-1.149231582,-2.698253719,1.075620131,-0.440857527,0.816273111,-0.998403917,2
417628,-0.822315481,-0.341232328,0.375124038,1.003398226,-0.234544384,0.02883059,2
417654,1.676174676,1.685293076,0.553514719,-1.003303727,1.453634563,0.526005118,2
417688,-0.828655543,-1.860233787,1.330061196,-0.454560826,0.887147433,-0.791865079,2
417713,-0.630701306,-2.017848989,0.998363723,-0.389731728,0.406931455,-0.687709048,2
417716,-0.744259461,-1.470597911,1.193609096,-0.37905629,0.615941122,-0.715163036,2
417846,-0.266967854,-2.078167445,1.177710852,0.542927864,-0.106557004,-0.520804547,2
417857,1.862877977,1.052630566,0.207987193,-0.285665175,-1.190753481,-0.503847679,2
417867,2.328956961,-1.845008377,0.02098849,1.056666448,0.163249845,-0.351519451,2
417914,-1.163154804,-2.440342288,1.202165346,-0.515214577,0.900921089,-1.025956777,2
417950,-1.494577385,-2.120193054,1.645749578,2.022922825,0.761275316,0.132919409,2
418059,-0.941720072,-2.644819664,1.037966474,0.036160754,0.614421743,-0.641718786,2
418063,-0.973407353,-2.661302042,1.022179564,0.081978046,0.44185541,-0.717564791,2
418098,2.944485815,0.774162159,-0.330596309,-1.442390943,4.343886375,2.139176352,2
418136,0.48064333,0.9213673,0.754470196,-0.311791617,-0.075154753,-0.323894808,2
418194,-0.714348071,-3.22563267,0.220135344,0.952793385,0.294831945,-0.573657802,2
418198,-0.882054162,-3.236630402,0.322260796,1.648211159,0.174223341,-0.387984219,2
418206,-0.854777667,-3.203243796,0.416009241,1.788204271,0.118884962,-0.331293391,2
418209,-1.152819945,-3.114729018,0.60199553,2.069456523,0.402709695,-0.131373759,2
418226,-1.643686784,-2.188033362,1.435177426,2.022288169,0.820596829,0.156327454,2
418402,0.71695,1.493511565,1.043591992,-0.498378734,-0.144475039,-0.41928418,2
418435,-0.32858983,-3.188849329,1.6041373,-1.431476144,-0.807092065,0.82829713,2
418451,-0.20128314,-3.269264656,1.423101775,-1.473923455,-0.941137658,0.888007727,2
418458,-0.40071062,-2.98473842,1.467824204,-1.349416019,-0.618161293,0.721173573,2
418475,-0.324069642,-3.032266741,1.367838759,-1.330476616,-0.652351286,0.707472795,2
418482,0.200724381,-2.817707605,1.091403304,-1.080716344,-0.038421746,0.243274198,2
418568,-1.092771997,-3.476195186,0.841315571,4.238133221,0.953878181,1.287209253,0
418580,0.271522607,-0.39961616,1.398822894,-0.791232342,-0.934851236,0.524545325,2
418606,-0.479018988,-0.266608061,-0.52707976,1.199797924,-0.88146272,-0.164225726,2
418609,-0.971622876,-2.69785862,0.43192041,0.510645038,0.109574546,-0.837360263,2
418631,-0.740374928,-0.746907195,1.159321207,-0.239658845,0.297943214,-0.719892512,2
418649,-0.128830867,1.309528235,0.673363437,-0.221778923,-0.028648227,-0.283436503,2
418838,0.3952311,1.954524208,0.750405374,-0.399545028,0.031513978,-0.212630931,2
418867,0.988555412,2.499952577,0.809162425,-0.776424544,0.54663771,0.077062203,2
418923,-1.357026273,-2.496390253,1.300060039,-0.493255837,0.719328582,-1.1492632,2
418955,4.116459622,-0.922017617,-1.746062746,1.140173609,-0.233597569,-0.805340705,2
419015,-1.580762631,-3.044836286,0.957431318,-0.833590246,0.195751648,-0.203324252,2
419060,3.130263494,-0.092638567,-0.392528309,-0.107205753,-0.006748092,-0.212464203,2
419102,1.73326018,0.648822389,0.191137342,0.896602173,-0.373192299,0.114233491,2
419123,1.080017002,0.715563862,0.518375119,-0.261010466,-0.403984317,-0.328584442,2
419129,2.607802687,0.288475642,-0.170098579,-0.095153264,-0.555197374,-0.2766258,2
419152,2.554353698,1.004484406,-0.158731402,-0.084160519,-1.666332791,-0.616836248,2
419153,0.80192024,2.429979215,0.881700652,-0.613856325,0.159153346,-0.122588284,2
419166,2.028518631,1.092012311,0.186530423,-0.415944106,-1.232117812,-0.369952347,2
419326,-0.039260026,0.396913519,0.873929058,-0.269104089,-0.162301972,-0.409708266,2
419402,1.685620766,1.539582399,0.869957298,-1.265675018,1.555007937,0.565470785,2
419403,1.457108533,1.814211754,0.867189049,-0.944244102,0.392288129,-0.028690222,2
419426,5.335099839,-3.051731304,-2.943688532,1.387975124,-0.152620677,-0.469016986,2
419432,-0.813855146,-2.883720059,1.087462503,-0.032542975,0.304496836,-0.397124397,2
419439,1.44798066,0.655239987,0.997637792,-0.680103286,-0.262007671,-0.355483797,2
419449,1.313570428,1.289617725,0.987887911,-0.638289112,-0.358335325,-0.197253515,2
419522,-1.470966411,-2.895586841,1.082371329,2.783269979,0.359026727,0.267939538,2
419533,1.162026711,1.960659496,0.937906443,-0.633857002,-0.207032789,-0.144949302,2
419540,0.869720065,2.84674956,0.731971829,-0.685257477,0.253624389,0.019092561,2
419596,3.204615059,-1.605374734,-1.009167676,0.558513163,-1.434935639,-0.475445222,2
419601,1.833619097,0.802071226,0.117727899,0.202826298,-0.963851031,-0.406644046,2
419630,-1.810756146,-2.550977502,0.297137446,-1.116382251,0.58271733,-1.491232899,2
419653,1.238838457,2.541918394,0.547555273,-0.595318276,-0.251711339,0.026362617,2
419656,1.389698061,1.830620495,0.898306673,-0.708495439,-0.167223315,-0.16418775,2
419680,2.625722335,0.976876996,0.064049962,-0.371535068,-0.663168993,-0.289308112,2
419720,1.645907833,1.779964991,0.794177054,-1.11181485,1.01201733,0.385339988,2
419745,-0.818375974,-2.819920184,0.606089492,-1.641372813,-1.321719946,0.862967423,2
419770,2.400445362,1.032231206,0.150536929,-0.918922439,1.84313125,0.494357501,2
419820,-0.470960801,-0.816616699,0.235046839,0.305983003,-0.486386933,-0.719176956,2
419987,1.250825021,1.602182087,0.78894257,-0.610788988,-0.338670362,-0.249438343,2
420178,-1.345349443,-3.543653235,1.693299841,1.697213295,-0.144608735,2.219588861,2
420265,0.923389912,-0.116106466,0.472815479,-0.226021203,-0.756679474,-0.499787241,2
420311,1.217044878,1.908360511,0.885509352,-0.52457488,-0.375964667,-0.271002366,2
420327,0.770085864,0.867207416,0.038825352,-1.181086215,-0.986420479,2.308580048,2
420370,1.956430102,0.261567299,-0.330961824,-0.031400039,-0.62525267,-0.361280956,2
420484,-1.441813747,-3.504132377,1.739885051,1.904718236,-0.324182702,2.227778357,2
420488,-1.252120541,-3.456817061,1.840396391,1.543070911,-0.332546666,2.087838295,2
420531,2.561626254,-0.381288212,0.015263157,-0.254134573,-0.171466892,-0.024457234,2
420614,1.391122575,0.996247833,-0.027910231,-0.180321069,-0.911856523,-0.247339543,2
420813,11.27941996,-7.202872006,-8.428787409,4.596615696,0.465808714,-1.252054921,2
421099,1.541610463,1.291410224,0.714340359,-0.712878356,-0.615819954,-0.030877938,2
421104,1.625068962,1.860505906,0.715822523,-0.740312951,-0.680510411,0.038640043,2
421255,1.767146476,2.072073204,0.488934058,-1.488223428,3.125209681,1.565852323,2
421289,0.833291009,-3.412452584,0.087652979,0.077875632,-0.916113498,-1.667086364,2
421400,-1.953417376,-3.194767778,1.226774072,4.285618882,1.209974042,1.630997804,0
421444,1.130312882,1.672708337,1.085861272,-0.572820991,-0.286752844,-0.406099393,2
421479,1.534676512,2.357260636,0.465199573,-0.759538488,-0.570042178,0.268352978,2
421674,-0.759820876,-2.630838516,1.155871726,-0.597231679,1.093557925,-0.774940366,2
421676,-0.72762946,-2.705047263,1.081267321,-0.623166985,0.841966302,-0.832885728,2
421679,-1.102863521,-2.39872686,1.235783145,-0.56885015,1.061217825,-0.902025471,2
421680,-0.763274059,-2.662301925,1.194277904,-0.594065861,0.810020944,-0.913351856,2
421705,2.157295402,2.01658423,0.171065471,-0.540240021,-0.307334264,-0.137902886,2
421843,-0.587272604,-0.372655243,0.885591108,-0.21487018,0.471616467,-0.511214918,2
421845,-0.315124549,-0.973687595,0.928070641,-0.391969944,0.536186051,-0.562876738,2
421884,4.764121709,-0.76036686,-2.881535659,1.545040672,-1.755819403,-1.061329484,2
421900,0.223024861,0.402324402,1.030572804,-0.548364466,0.249031501,-0.296826856,2
421917,0.865950178,2.48114312,0.848597178,-0.607371268,0.075865862,-0.108446866,2
421941,-1.223981752,-2.511422332,1.025414406,-0.684275674,1.130575301,-0.932396991,2
422024,-1.067725496,0.712238714,-1.412279385,-0.706478689,-0.18226234,-0.381946422,2
422025,-1.419159396,0.814183083,-1.314595247,-0.57057827,0.331852522,-0.271462842,2
422026,-0.90683902,0.566818171,-1.736800286,-0.716936841,-0.277771934,-0.392311792,2
422028,-1.02176359,0.74204238,-1.489339822,-0.732178294,-0.165231621,-0.366816206,2
422029,-1.156758438,0.749923046,-1.562709182,-0.688011095,0.023380488,-0.392326883,2
422030,-1.043325338,0.746170538,-1.488835408,-0.748073568,-0.270951356,-0.409938655,2
422046,1.213707866,2.407155415,0.711259058,-0.766738115,0.214479366,0.032604835,2
422109,-1.116246959,-2.463821923,1.065516587,-0.508814428,0.608035955,-1.038254579,2
422112,-1.285056439,-2.426241898,0.898274652,-0.544313474,0.864066511,-1.072901883,2
422125,-1.258360278,-2.395524191,1.114643528,-0.423273739,0.781325604,-1.062651315,2
422134,-1.187154207,-2.373834367,1.204046061,-0.43093711,0.784626747,-1.06884169,2
422142,-1.093011813,-2.478379476,1.025707997,-0.451336156,1.011248777,-0.966872254,2
422229,1.212680983,0.903682927,0.106659869,0.394381656,-1.044251972,-0.750641572,2
422274,2.169453058,1.740120746,0.297742426,-0.426916074,-0.980447053,-0.300822835,2
422338,2.319821395,1.042523895,0.334063,-0.442575503,-0.576984531,-0.272104261,2
